     x        u       v
    0.051100000 -8.7466593E-08     0.34900694
    0.051200000  3.8723929E-07     0.34950654
    0.051300000 -8.7716204E-08     0.35000554
    0.051400000  3.8688991E-07     0.35050394
    0.051500000 -8.7965215E-08     0.35100174
    0.051600000  3.8654112E-07     0.35149895
    0.051700000 -8.8213629E-08     0.35199556
    0.051800000  3.8619293E-07     0.35249157
    0.051900000 -8.8461447E-08     0.35298699
    0.052000000  3.8584533E-07     0.35348181
    0.052100000 -8.8708669E-08     0.35397604
    0.052200000  3.8549833E-07     0.35446967
    0.052300000 -8.8955298E-08     0.35496272
    0.052400000  3.8515192E-07     0.35545516
    0.052500000 -8.9201333E-08     0.35594702
    0.052600000  3.8480611E-07     0.35643828
    0.052700000 -8.9446778E-08     0.35692896
    0.052800000  3.8446088E-07     0.35741904
    0.052900000 -8.9691632E-08     0.35790853
    0.053000000  3.8411625E-07     0.35839744
    0.053100000 -8.9935896E-08     0.35888575
    0.053200000  3.8377220E-07     0.35937348
    0.053300000 -9.0179573E-08     0.35986062
    0.053400000  3.8342874E-07     0.36034717
    0.053500000 -9.0422663E-08     0.36083314
    0.053600000  3.8308587E-07     0.36131852
    0.053700000 -9.0665167E-08     0.36180332
    0.053800000  3.8274358E-07     0.36228753
    0.053900000 -9.0907087E-08     0.36277115
    0.054000000  3.8240188E-07     0.36325420
    0.054100000 -9.1148423E-08     0.36373666
    0.054200000  3.8206076E-07     0.36421854
    0.054300000 -9.1389177E-08     0.36469984
    0.054400000  3.8172022E-07     0.36518055
    0.054500000 -9.1629351E-08     0.36566069
    0.054600000  3.8138026E-07     0.36614025
    0.054700000 -9.1868944E-08     0.36661922
    0.054800000  3.8104088E-07     0.36709762
    0.054900000 -9.2107959E-08     0.36757544
    0.055000000  3.8070208E-07     0.36805269
    0.055100000 -9.2346396E-08     0.36852935
    0.055200000  3.8036386E-07     0.36900544
    0.055300000 -9.2584257E-08     0.36948096
    0.055400000  3.8002621E-07     0.36995589
    0.055500000 -9.2821542E-08     0.37043026
    0.055600000  3.7968914E-07     0.37090405
    0.055700000 -9.3058254E-08     0.37137726
    0.055800000  3.7935264E-07     0.37184991
    0.055900000 -9.3294392E-08     0.37232198
    0.056000000  3.7901671E-07     0.37279348
    0.056100000 -9.3529959E-08     0.37326441
    0.056200000  3.7868135E-07     0.37373476
    0.056300000 -9.3764955E-08     0.37420455
    0.056400000  3.7834656E-07     0.37467377
    0.056500000 -9.3999382E-08     0.37514242
    0.056600000  3.7801235E-07     0.37561050
    0.056700000 -9.4233240E-08     0.37607801
    0.056800000  3.7767870E-07     0.37654496
    0.056900000 -9.4466531E-08     0.37701134
    0.057000000  3.7734561E-07     0.37747715
    0.057100000 -9.4699256E-08     0.37794240
    0.057200000  3.7701310E-07     0.37840708
    0.057300000 -9.4931416E-08     0.37887120
    0.057400000  3.7668114E-07     0.37933475
    0.057500000 -9.5163012E-08     0.37979774
    0.057600000  3.7634975E-07     0.38026017
    0.057700000 -9.5394046E-08     0.38072204
    0.057800000  3.7601892E-07     0.38118334
    0.057900000 -9.5624517E-08     0.38164408
    0.058000000  3.7568866E-07     0.38210427
    0.058100000 -9.5854429E-08     0.38256389
    0.058200000  3.7535895E-07     0.38302295
    0.058300000 -9.6083781E-08     0.38348146
    0.058400000  3.7502980E-07     0.38393941
    0.058500000 -9.6312575E-08     0.38439679
    0.058600000  3.7470121E-07     0.38485363
    0.058700000 -9.6540812E-08     0.38530990
    0.058800000  3.7437318E-07     0.38576562
    0.058900000 -9.6768492E-08     0.38622078
    0.059000000  3.7404570E-07     0.38667539
    0.059100000 -9.6995618E-08     0.38712945
    0.059200000  3.7371877E-07     0.38758295
    0.059300000 -9.7222190E-08     0.38803590
    0.059400000  3.7339240E-07     0.38848829
    0.059500000 -9.7448210E-08     0.38894014
    0.059600000  3.7306658E-07     0.38939143
    0.059700000 -9.7673678E-08     0.38984217
    0.059800000  3.7274132E-07     0.39029236
    0.059900000 -9.7898595E-08     0.39074200
    0.060000000  3.7241660E-07     0.39119109
    0.060100000 -9.8122963E-08     0.39163963
    0.060200000  3.7209243E-07     0.39208762
    0.060300000 -9.8346783E-08     0.39253507
    0.060400000  3.7176881E-07     0.39298197
    0.060500000 -9.8570056E-08     0.39342832
    0.060600000  3.7144573E-07     0.39387413
    0.060700000 -9.8792782E-08     0.39431939
    0.060800000  3.7112320E-07     0.39476410
    0.060900000 -9.9014964E-08     0.39520827
    0.061000000  3.7080122E-07     0.39565190
    0.061100000 -9.9236601E-08     0.39609498
    0.061200000  3.7047978E-07     0.39653753
    0.061300000 -9.9457696E-08     0.39697952
    0.061400000  3.7015888E-07     0.39742098
    0.061500000 -9.9678249E-08     0.39786190
